rss,rss_dbm
3.4681188e-12,-84.59906
3.669826e-12,-84.353546
3.376434e-12,-84.715416
3.2671576e-12,-84.85831
3.2539971e-12,-84.87583
2.7684335e-12,-85.57766
2.6966567e-12,-85.69175
2.675374e-12,-85.72616
2.6252427e-12,-85.808304
2.562534e-12,-85.91331
2.551348e-12,-85.932304
2.5402588e-12,-85.951225
2.53721e-12,-85.956436
2.5262366e-12,-85.97526
2.5123746e-12,-85.99915
2.495714e-12,-86.02805
2.4869052e-12,-86.0434
2.4839826e-12,-86.048515
2.4810742e-12,-86.053604
2.4849387e-12,-86.04684
2.4962493e-12,-86.027115
2.558639e-12,-85.919914
2.6642057e-12,-85.74432
2.738102e-12,-85.6255
2.7981174e-12,-85.53134
3.0499839e-12,-85.15702
3.5360339e-12,-84.51484
3.3906187e-12,-84.697205
3.1647317e-12,-84.996635
2.952066e-12,-85.29874
2.7182805e-12,-85.65705
2.5213655e-12,-85.98364
2.476368e-12,-86.06185
2.4676955e-12,-86.07708
2.4701586e-12,-86.072754
2.4802183e-12,-86.0551
2.5191752e-12,-85.98741
2.5993571e-12,-85.85135
2.6806064e-12,-85.71767
2.8041272e-12,-85.52202
2.9746223e-12,-85.265686
3.1719458e-12,-84.98674
3.2577816e-12,-84.87077
3.6066623e-12,-84.42895
3.5547873e-12,-84.49187
2.9095292e-12,-85.36178
2.8441262e-12,-85.46051
2.7720643e-12,-85.57197
2.7309808e-12,-85.63682
2.568762e-12,-85.902756
2.5353268e-12,-85.95966
2.5135209e-12,-85.99717
2.4774744e-12,-86.059906
2.4745741e-12,-86.064995
2.4648176e-12,-86.08215
2.463723e-12,-86.084076
2.4608544e-12,-86.08914
2.4626293e-12,-86.086006
